user_id,date,complete_response,age_bucket,age,age_gen,education,ethnicity,gender,children,hh_size,income,job_ref,marital_status,postal_code,census_division,census_region,state,urbanicity,demo_weight,any_shock,n_shock,lshock_type,lshock_size,lshock_size_imputed,lshock_paid_3m,lshock_amt_paid_3m,lshock_paid_csacct,lshock_paid_retacct,lshock_paid_ccard_sm,lshock_paid_ccard_mm,lshock_paid_ffloan,lshock_paid_pdloan,lshock_paid_bloan,lshock_paid_heloc,lshock_paid_redspend,lshock_paid_mispay,lshock_paid_incinc,lshock_paid_solbel,lshock_paid_dk,lshock_paid_other,lshock_hh_inc,lshock_hh_inc_imputed,lshock_month,lshock_month_imputed,lshock_pred,lshock_prev,hh_liquidity,hh_emergency_fund,hh_credit,hh_credit_score,other_shocks,other_shock_totsize,pastdue_lcc_6m,pastdue_rm_6m,collections_6m,utility_cutoff_6m,repo_notice_6m,eviction_notice_6m,no_adverse_outcome_6m,hh_inc_oct25,hh_inc_oct25_imputed,hh_liquidity_oct25,hh_emergency_fund_oct25,hh_credit_score_oct25,pastdue_lcc_oct25,pastdue_rm_oct25,collections_oct25,utility_cutoff_oct25,repo_notice_oct25,eviction_notice_oct25,no_adverse_outcome_oct25,shock_forecast,lshock_hh_inc_annual,lshock_hh_inc_bin_annual,lshock_hh_inc_conflict
10433983,2026-03-16,1,65+,67,Boomers+ [< 1965],4 year College Degree,Black or African American,Female,1,5,$20k-40k,85333,Never married,34481,South Atlantic,South,Florida,Rural,1.375837237,1,2 times,Home/Appliance repair,1800,0,Paid in full within 3 months,100%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,0,2025-11-01,0,Impossible (0% chance),0,"$500 - $1,000",2 months,Sufficient credit,780-850,0,NA,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,30000,$20k-40k,No conflict
6210053,2026-03-16,1,45-54,51,Gen X [1965-1981],Some College or university,White/Caucasian,Female,0,4,$20k-40k,85333,Divorced,86403,Mountain,West,Arizona,Suburban,0.3442808185,1,4 times,Home/Appliance repair,850,1,Paid in full within 3 months,100%,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1750,1,2025-01-01,0,Unlikely (25% chance),1,$100 - $500,1 month,No credit,300-540,0,NA,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,21000,$20k-40k,No conflict
8530509,2026-03-16,1,25-34,31,Millennials [1982-1995],Some College or university,Hispanic/Latino,Male,0,1,$20k-40k,85333,Married,76115,West South Central,South,Texas,Urban,5,1,3 times,Home/Appliance repair,2000,0,Paid in full within 3 months,100%,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2000,0,2025-08-01,0,Equally likely and unlikely(50% chance),0,"$500 - $1,000",3 months,Insufficient credit,600-660,0,NA,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,24000,$20k-40k,No conflict
6752550,2026-03-16,1,55-64,59,Gen X [1965-1981],4 year College Degree,Hispanic/Latino,Female,0,1,$80k-100k,85333,Never married,10462,Mid-Atlantic,Northeast,New York,Urban,1.148962314,1,2 times,Medical/Dental expenses,17535,0,Partially paid within 3 months,About 50%,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3500,1,2025-11-01,0,Equally likely and unlikely(50% chance),0,"More than $50,000",5 months,Sufficient credit,780-850,0,NA,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,42000,$40k-60k,Underreported monthly
7026294,2026-03-16,1,65+,68,Boomers+ [< 1965],High School/GED,White/Caucasian,Female,0,3,$20k-40k,85333,Married,85730,Mountain,West,Arizona,Suburban,0.5140791241,1,3 times,Legal expenses/taxes/fines,7500,1,Paid in full within 3 months,100%,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4000,0,2025-05-01,0,Impossible (0% chance),0,"$10,000 - $20,000",More than 12 months,Sufficient credit,780-850,1,700,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,48000,$40k-60k,Overreported monthly
7115051,2026-03-16,1,45-54,48,Gen X [1965-1981],Trade/Technical Degree,Hispanic/Latino,Female,0,2,$125k +,85333,Married,33032,South Atlantic,South,Florida,Suburban,0.426713974,1,4 times,Vehicle repair/replacement,3800,0,Paid in full within 3 months,100%,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-12-01,0,Impossible (0% chance),0,NA,More than 12 months,Sufficient credit,780-850,1,800,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0,- $20k,Underreported monthly
8092417,2026-03-16,1,65+,71,Boomers+ [< 1965],Graduate Degree,White/Caucasian,Female,0,3,$100k-125k,85333,Married,49969,East North Central,Midwest,Michigan,Rural,1.234091692,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,NA,NA,NA
8455148,2026-03-17,1,45-54,45,Gen X [1965-1981],Some College or university,White/Caucasian,Female,1,2,$80k-100k,85333,Never married,8691,Mid-Atlantic,Northeast,New Jersey,Rural,0.574567851,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1632499,2026-03-17,1,45-54,53,Gen X [1965-1981],Some College or university,Asian,Male,1,6,$40k-60k,85333,Married,95630,Pacific,West,California,Urban,0.4117286512,1,3 times,Medical/Dental expenses,1250,1,Partially paid within 3 months,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5000,0,2025-05-01,0,Equally likely and unlikely(50% chance),1,"$500 - $1,000",6 months,No credit,600-660,0,NA,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,60000,$40k-60k,No conflict
1687657,2026-03-17,1,65+,67,Boomers+ [< 1965],High School/GED,White/Caucasian,Female,0,2,$20k-40k,85333,Married,32931,South Atlantic,South,Florida,Suburban,0.8510646041,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
9675615,2026-03-17,1,65+,70,Boomers+ [< 1965],High School/GED,White/Caucasian,Male,0,1,$20k-40k,85333,Divorced,41749,East South Central,South,Kentucky,Rural,5,1,1 time,Vehicle repair/replacement,432,0,Paid in full within 3 months,100%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,0,2026-03-01,0,Likely (75% chance),0,"$500 - $1,000",Less than 1 month,No credit,540-600,0,NA,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,28800,$20k-40k,No conflict
7599987,2026-03-17,1,45-54,53,Gen X [1965-1981],High School/GED,White/Caucasian,Male,0,2,$125k +,85333,Married,44826,East North Central,Midwest,Ohio,Rural,1.385499484,1,1 time,Veterinary/Pet care expenses,6500,0,Paid in full within 3 months,100%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14000,0,2025-09-01,0,Impossible (0% chance),0,"$10,000 - $20,000",3 months,Sufficient credit,780-850,1,400,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,168000,$125k +,No conflict
7321281,2026-03-17,1,45-54,50,Gen X [1965-1981],4 year College Degree,Asian,Female,0,2,$80k-100k,85333,Divorced,78412,West South Central,South,Texas,Urban,0.4658319168,1,3 times,Medical/Dental expenses,6500,0,Partially paid within 3 months,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5600,0,2025-12-01,0,Likely (75% chance),0,"$500 - $1,000",Less than 1 month,Sufficient credit,720-780,1,500,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,67200,$60k-80k,Underreported monthly
6198986,2026-03-17,1,35-44,42,Millennials [1982-1995],Less than high school,White/Caucasian,Female,0,2,- $20k,85333,Never married,37876,East South Central,South,Tennessee,Rural,0.3670067749,1,2 times,Medical/Dental expenses,6000,0,Paid in full within 3 months,100%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25000,1,2025-06-01,0,Impossible (0% chance),0,"$2,500 - $5,000",3 months,Sufficient credit,780-850,1,1000,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,300000,$125k +,Overreported monthly
10039525,2026-03-17,1,25-34,34,Millennials [1982-1995],Graduate Degree,Asian,Male,1,4,$125k +,85333,Married,11436,Mid-Atlantic,Northeast,New York,Urban,2.339903794,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,NA,NA
3465456,2026-03-17,1,35-44,38,Millennials [1982-1995],High School/GED,Hispanic/Latino,Female,1,5,$40k-60k,85333,Married,77076,West South Central,South,Texas,Urban,0.9891598394,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
7728142,2026-03-17,1,65+,77,Boomers+ [< 1965],Graduate Degree,White/Caucasian,Female,0,2,$125k +,85333,Married,76177,West South Central,South,Texas,Suburban,3.533414838,1,2 times,Utility bill increase,250,0,Paid in full within 3 months,100%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,2025-03-01,0,Impossible (0% chance),0,"$2,500 - $5,000",1 month,No credit,780-850,0,NA,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,24000,$20k-40k,Underreported monthly
3019888,2026-03-17,1,65+,71,Boomers+ [< 1965],2 year College Degree,White/Caucasian,Female,0,2,$60k-80k,85333,Married,33801,South Atlantic,South,Florida,Suburban,1.003854612,1,1 time,Home/Appliance repair,12480,0,Partially paid within 3 months,NA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3000,0,2025-11-01,0,Impossible (0% chance),0,"$10,000 - $20,000",6 months,Insufficient credit,720-780,0,NA,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36000,$20k-40k,Underreported monthly
4026473,2026-03-17,1,45-54,48,Gen X [1965-1981],Less than high school,White/Caucasian,Female,1,5,$40k-60k,85333,Married,80234,Mountain,West,Colorado,Urban,0.3664822707,1,5 to 10 times,Utility bill increase,250,0,Partially paid within 3 months,About 50%,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2500,0,2025-01-01,0,Equally likely and unlikely(50% chance),0,$0 - $100,5 months,No credit,540-600,0,NA,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,30000,$20k-40k,Underreported monthly
8146173,2026-03-17,1,55-64,63,Boomers+ [< 1965],High School/GED,White/Caucasian,Female,0,2,$40k-60k,85333,Married,2660,New England,Northeast,Massachusetts,Rural,0.5290990263,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA
9754609,2026-03-17,1,65+,76,Boomers+ [< 1965],Graduate Degree,White/Caucasian,Female,0,2,$100k-125k,85333,Married,66409,West North Central,Midwest,Kansas,Suburban,1.471081132,1,4 times,Home/Appliance repair,4500,0,Paid in full within 3 months,100%,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6000,1,2025-07-01,0,Likely (75% chance),0,NA,NA,Sufficient credit,780-850,0,NA,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,72000,$60k-80k,Underreported monthly
2293195,2026-03-17,1,35-44,42,Millennials [1982-1995],Some College or university,White/Caucasian,Female,1,4,$80k-100k,85333,Divorced,39475,East South Central,South,Mississippi,Rural,0.5144220157,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,NA,NA,NA
1564868,2026-03-17,1,65+,69,Boomers+ [< 1965],4 year College Degree,White/Caucasian,Female,0,3,$60k-80k,85333,Married,33331,South Atlantic,South,Florida,Suburban,0.8486726134,1,1 time,Home/Appliance repair,3300,0,Paid in full within 3 months,100%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,2026-02-01,0,Likely (75% chance),0,NA,Less than 1 month,Sufficient credit,780-850,1,300,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
9465629,2026-03-17,1,55-64,64,Boomers+ [< 1965],High School/GED,White/Caucasian,Male,0,1,$40k-60k,85333,Never married,1604,New England,Northeast,Massachusetts,Urban,1.133850919,1,1 time,Home/Appliance repair,1850,0,Not paid at all within 3 months,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000,1,2025-05-01,0,Unlikely (25% chance),0,"$500 - $1,000",1 month,No credit,540-600,1,2800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,300000,$125k +,Overreported monthly
6773548,2026-03-17,1,25-34,34,Millennials [1982-1995],Some College or university,White/Caucasian,Female,1,6,$40k-60k,85333,Married,28328,South Atlantic,South,North Carolina,Rural,0.59303464,1,1 time,Home/Appliance repair,850,1,Partially paid within 3 months,About 0%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1250,1,2025-01-01,0,Impossible (0% chance),0,$100 - $500,Less than 1 month,No credit,300-540,1,500,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,15000,- $20k,Underreported monthly
2597419,2026-03-17,1,45-54,48,Gen X [1965-1981],2 year College Degree,Black or African American,Female,0,2,- $20k,85333,Married,43229,East North Central,Midwest,Ohio,Urban,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,NA,NA
9195306,2026-03-17,1,25-34,31,Millennials [1982-1995],Some College or university,Hispanic/Latino,Female,1,4,- $20k,85333,Living with partner,60623,East North Central,Midwest,Illinois,Urban,0.4993244463,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7228795,2026-03-17,1,35-44,40,Millennials [1982-1995],2 year College Degree,White/Caucasian,Female,1,4,$40k-60k,85333,Married,43228,East North Central,Midwest,Ohio,Urban,0.343881574,1,1 time,Medical/Dental expenses,668,0,Paid in full within 3 months,100%,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4000,0,2025-09-01,0,Impossible (0% chance),1,"$7,500 - $10,000",3 months,Sufficient credit,780-850,NA,NA,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,48000,$40k-60k,No conflict
8819385,2026-03-17,1,55-64,63,Boomers+ [< 1965],Some College or university,White/Caucasian,Female,0,3,$100k-125k,85333,Married,82007,Mountain,West,Wyoming,Rural,0.6830732894,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
9424041,2026-03-17,1,55-64,63,Boomers+ [< 1965],High School/GED,White/Caucasian,Female,0,3,$20k-40k,85333,Married,29732,South Atlantic,South,South Carolina,Suburban,0.3094722908,1,1 time,Home/Appliance repair,4000,0,Paid in full within 3 months,100%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,0,2025-08-01,0,Equally likely and unlikely(50% chance),1,"$10,000 - $20,000",12 months,Sufficient credit,780-850,0,NA,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,21600,$20k-40k,No conflict
4011942,2026-03-17,1,35-44,41,Millennials [1982-1995],Some College or university,White/Caucasian,Female,1,3,$60k-80k,85333,Married,49855,East North Central,Midwest,Michigan,Rural,0.4607547654,1,3 times,Medical/Dental expenses,1800,0,Paid in full within 3 months,100%,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6500,0,2025-01-01,0,Unlikely (25% chance),0,$0 - $100,Less than 1 month,Sufficient credit,780-850,NA,NA,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,78000,$60k-80k,No conflict
8397827,2026-03-17,1,55-64,63,Boomers+ [< 1965],Some College or university,White/Caucasian,Female,0,2,$100k-125k,85333,Married,8054,Mid-Atlantic,Northeast,New Jersey,Suburban,0.5447718262,1,1 time,Home/Appliance repair,3100,0,Partially paid within 3 months,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6000,1,2025-09-01,0,Impossible (0% chance),0,$100 - $500,1 month,Sufficient credit,780-850,0,NA,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,72000,$60k-80k,Underreported monthly
3368973,2026-03-17,1,45-54,51,Gen X [1965-1981],4 year College Degree,White/Caucasian,Female,0,3,$125k +,85333,Married,64034,West North Central,Midwest,Missouri,Suburban,0.4475326172,1,2 times,Home/Appliance repair,4500,0,Paid in full within 3 months,100%,1,0,0,1,0,0,0,0,1,0,0,0,0,0,NA,1,2025-11-01,0,Equally likely and unlikely(50% chance),0,NA,NA,Sufficient credit,720-780,NA,NA,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5346288,2026-03-17,1,65+,74,Boomers+ [< 1965],Some Graduate School,White/Caucasian,Female,0,3,$80k-100k,85333,Married,30102,South Atlantic,South,Georgia,Suburban,0.4674981766,1,4 times,Home/Appliance repair,14000,0,Paid in full within 3 months,100%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8500,1,2025-08-01,0,Unlikely (25% chance),0,"$20,000 - $50,000",3 months,Sufficient credit,780-850,0,NA,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,102000,$100k-125k,Overreported monthly
8281450,2026-03-17,1,65+,71,Boomers+ [< 1965],High School/GED,White/Caucasian,Female,0,1,- $20k,85333,Widower,30519,South Atlantic,South,Georgia,Suburban,1.263994473,1,1 time,Vehicle repair/replacement,500,0,Paid in full within 3 months,100%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0,2025-05-01,0,Unlikely (25% chance),NA,"$500 - $1,000",2 months,Insufficient credit,720-780,0,NA,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,18000,- $20k,No conflict
2936069,2026-03-17,1,65+,71,Boomers+ [< 1965],4 year College Degree,White/Caucasian,Female,0,2,$60k-80k,85333,Married,87124,Mountain,West,New Mexico,Suburban,1.553158551,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA
9624529,2026-03-17,1,55-64,57,Gen X [1965-1981],High School/GED,White/Caucasian,Male,0,2,$20k-40k,85333,Divorced,31554,South Atlantic,South,Georgia,Rural,0.4729925446,1,2 times,Home/Appliance repair,450,0,Paid in full within 3 months,100%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,2025-07-01,0,Equally likely and unlikely(50% chance),0,"$1,000 - $2,500",2 months,Insufficient credit,600-660,NA,NA,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,14400,- $20k,Underreported monthly
7696519,2026-03-17,1,65+,70,Boomers+ [< 1965],Some College or university,White/Caucasian,Female,0,1,$60k-80k,85333,Divorced,10598,Mid-Atlantic,Northeast,New York,Suburban,1.738965364,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,NA
6873058,2026-03-17,1,35-44,39,Millennials [1982-1995],Graduate Degree,Asian,Female,1,4,$100k-125k,85333,Divorced,55906,West North Central,Midwest,Minnesota,Suburban,0.4715775007,1,1 time,Vehicle repair/replacement,1000,0,Paid in full within 3 months,100%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1250,1,2025-08-01,0,Unlikely (25% chance),0,"$7,500 - $10,000",5 months,Insufficient credit,720-780,1,500,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,15000,- $20k,Underreported monthly
7973025,2026-03-17,1,35-44,35,Millennials [1982-1995],High School/GED,Hispanic/Latino,Female,1,5,- $20k,85333,Never married,60625,East North Central,Midwest,Illinois,Urban,0.3565538222,1,2 times,Moving/Relocation costs,20,0,Partially paid within 3 months,About 50%,0,0,0,1,0,0,0,0,0,0,0,0,0,0,750,1,2025-09-01,0,Unlikely (25% chance),1,NA,Less than 1 month,Insufficient credit,NA,0,NA,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9000,- $20k,No conflict
8306449,2026-03-17,1,45-54,49,Gen X [1965-1981],4 year College Degree,White/Caucasian,Female,1,5,$80k-100k,85333,Married,48455,East North Central,Midwest,Michigan,Rural,0.3910464349,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA
4159130,2026-03-17,1,55-64,56,Gen X [1965-1981],Some College or university,Black or African American,Female,0,2,$60k-80k,85333,Divorced,92318,Pacific,West,California,Urban,1.273251116,1,1 time,Home/Appliance repair,404,0,Paid in full within 3 months,100%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5123,0,2026-03-01,0,Impossible (0% chance),0,"$2,500 - $5,000",12 months,Sufficient credit,NA,0,NA,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61476,$60k-80k,No conflict
7342671,2026-03-17,1,45-54,52,Gen X [1965-1981],Some College or university,Hispanic/Latino,Female,1,4,$60k-80k,85333,Divorced,92860,Pacific,West,California,Suburban,0.384828271,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA
7140405,2026-03-17,1,25-34,26,Gen Z [> 1995],Graduate Degree,White/Caucasian,Other,0,2,- $20k,85333,Never married,97401,Pacific,West,Oregon,Urban,0.9573465767,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
7107066,2026-03-17,1,55-64,57,Gen X [1965-1981],Graduate Degree,White/Caucasian,Female,0,2,$125k +,85333,Married,43440,East North Central,Midwest,Ohio,Rural,1.455118355,1,1 time,Home/Appliance repair,1800,0,Paid in full within 3 months,100%,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4500,0,2026-01-01,0,Unlikely (25% chance),0,"$7,500 - $10,000",12 months,Sufficient credit,780-850,0,NA,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,54000,$40k-60k,Underreported monthly
7443075,2026-03-17,1,35-44,43,Millennials [1982-1995],4 year College Degree,White/Caucasian,Female,0,2,$40k-60k,85333,Married,46385,East North Central,Midwest,Indiana,Suburban,0.3859527637,1,5 to 10 times,Computer/Phone repair/replacement,150,1,Partially paid within 3 months,About 50%,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1250,1,2025-01-01,0,Impossible (0% chance),0,"$1,000 - $2,500",3 months,Sufficient credit,720-780,0,NA,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,15000,- $20k,Underreported monthly
9731451,2026-03-17,1,65+,69,Boomers+ [< 1965],High School/GED,Black or African American,Female,1,4,- $20k,85333,Divorced,30260,South Atlantic,South,Georgia,Suburban,0.5827115239,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
7930749,2026-03-17,1,25-34,34,Millennials [1982-1995],4 year College Degree,White/Caucasian,Female,0,3,$60k-80k,85333,Never married,98499,Pacific,West,Washington,Urban,0.4839140389,1,3 times,Veterinary/Pet care expenses,850,1,Partially paid within 3 months,NA,1,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,1,2025-04-01,0,Impossible (0% chance),0,NA,1 month,Insufficient credit,720-780,1,5000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,NA,NA
9853660,2026-03-17,1,65+,71,Boomers+ [< 1965],4 year College Degree,White/Caucasian,Female,0,2,$60k-80k,85333,Married,17044,Mid-Atlantic,Northeast,Pennsylvania,Rural,1.126360258,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA
